Site Outdoor Air Drybulb Temperature(Environment),Site Outdoor Air Relative Humidity(Environment),Site Wind Speed(Environment),Site Direct Solar Radiation Rate per Area(Environment),Zone People Occupant Count(SPACE1-1),Zone Air Temperature(SPACE1-1),Zone Thermostat Heating Setpoint Temperature(SPACE1-1),Zone Thermostat Cooling Setpoint Temperature(SPACE1-1)
18.9,47.0,4.6,430.5,11.0,24.1995,21.1,23.9
18.9,46.5,4.875,445.25,8.8,24.216143,21.1,23.9
18.9,46.0,5.15,460.0,8.8,24.230433,21.1,23.9
18.9,45.5,5.425,433.75,8.8,24.260002,21.1,23.9
18.9,45.0,5.7,407.5,8.8,24.2752,21.1,23.9
18.75,46.25,5.425,381.25,4.4,24.098135,21.1,23.9
18.6,47.5,5.15,355.0,4.4,23.949696,21.1,23.9
18.45,48.75,4.875,357.75,4.4,23.903372,21.1,23.9
18.3,50.0,4.6,360.5,4.4,23.90001,21.1,23.9
18.3,51.0,4.75,363.25,8.8,24.024313,21.1,23.9
18.3,52.0,4.9,366.0,8.8,24.119295,21.1,23.9
18.3,53.0,5.05,382.75,8.8,24.1667,21.1,23.9
18.3,54.0,5.2,399.5,8.8,24.205265,21.1,23.9
18.025,55.5,5.575,416.25,11.0,24.288198,21.1,23.9
17.75,57.0,5.95,433.0,11.0,24.37733,21.1,23.9
17.475,58.5,6.325,437.75,11.0,24.440601,21.1,23.9
17.2,60.0,6.7,442.5,11.0,24.486479,21.1,23.9
17.475,56.75,6.45,447.25,11.0,24.47731,21.1,23.9
17.75,53.5,6.2,452.0,11.0,24.523476,21.1,23.9
18.025,50.25,5.95,427.25,11.0,24.60391,21.1,23.9
18.3,47.0,5.7,402.5,11.0,24.678453,21.1,23.9
17.9,49.75,6.2,377.75,11.0,24.591917,21.1,23.9
17.5,52.5,6.7,353.0,11.0,24.494123,21.1,23.9
17.1,55.25,7.2,300.0,11.0,24.381105,21.1,23.9
16.7,58.0,7.7,247.0,11.0,24.223303,21.1,23.9
16.125,60.25,7.575,194.0,11.0,26.064037,21.1,23.9
15.55,62.5,7.45,141.0,11.0,27.667255,21.1,23.9
14.975,64.75,7.325,105.75,11.0,28.157213,21.1,23.9
14.4,67.0,7.2,70.5,11.0,28.448565,21.1,23.9
14.4,65.25,7.6,35.25,5.5,28.220642,12.8,40.0
14.4,63.5,8.0,0.0,5.5,27.90321,12.8,40.0
14.4,61.75,8.4,0.0,5.5,27.561932,12.8,40.0
14.4,60.0,8.8,0.0,5.5,27.394875,12.8,40.0
14.4,60.5,8.925,0.0,1.1,26.945042,12.8,40.0
14.4,61.0,9.05,0.0,1.1,26.375732,12.8,40.0
14.4,61.5,9.175,0.0,1.1,26.094303,12.8,40.0
14.4,62.0,9.3,0.0,1.1,25.62615,12.8,40.0
14.275,63.75,8.65,0.0,1.1,25.140682,12.8,40.0
14.15,65.5,8.0,0.0,1.1,24.650753,12.8,40.0
14.025,67.25,7.35,0.0,1.1,24.29589,12.8,40.0
13.9,69.0,6.7,0.0,1.1,23.982431,12.8,40.0
13.625,71.0,6.05,0.0,0.0,23.596724,12.8,40.0
13.35,73.0,5.4,0.0,0.0,23.171982,12.8,40.0
13.075,75.0,4.75,0.0,0.0,22.805994,12.8,40.0
12.8,77.0,4.1,0.0,0.0,22.487574,12.8,40.0
12.8,77.75,3.975,0.0,0.0,22.199669,12.8,40.0
12.8,78.5,3.85,0.0,0.0,21.939888,12.8,40.0
12.8,79.25,3.725,0.0,0.0,21.70127,12.8,40.0
12.8,80.0,3.6,0.0,0.0,21.488153,12.8,40.0
12.8,80.0,3.475,0.0,0.0,21.295628,12.8,40.0
12.8,80.0,3.35,0.0,0.0,21.118431,12.8,40.0
12.8,80.0,3.225,0.0,0.0,20.954082,12.8,40.0
12.8,80.0,3.1,0.0,0.0,20.80154,12.8,40.0
12.925,78.75,3.1,0.0,0.0,20.780304,12.8,40.0
13.05,77.5,3.1,0.0,0.0,20.766224,12.8,40.0
13.175,76.25,3.1,0.0,0.0,20.718348,12.8,40.0
13.3,75.0,3.1,0.0,0.0,20.655691,12.8,40.0
13.3,77.25,3.225,0.0,0.0,20.593956,12.8,40.0
13.3,79.5,3.35,0.0,0.0,20.536676,12.8,40.0
13.3,81.75,3.475,0.0,0.0,20.48292,12.8,40.0
13.3,84.0,3.6,0.0,0.0,20.431585,12.8,40.0
13.3,83.0,3.475,0.0,0.0,20.381739,12.8,40.0
13.3,82.0,3.35,0.0,0.0,20.333193,12.8,40.0
13.3,81.0,3.225,0.0,0.0,20.286121,12.8,40.0
13.3,80.0,3.1,0.0,0.0,20.24065,12.8,40.0
13.175,80.75,2.85,0.0,0.0,20.193401,12.8,40.0
13.05,81.5,2.6,0.0,0.0,20.144115,12.8,40.0
12.925,82.25,2.35,0.0,0.0,20.093895,12.8,40.0
12.8,83.0,2.1,0.0,0.0,20.04346,12.8,40.0
12.525,83.0,2.225,0.0,0.0,19.985239,12.8,40.0
12.25,83.0,2.35,0.0,0.0,19.928137,12.8,40.0
11.975,83.0,2.475,0.0,0.0,19.867485,12.8,40.0
11.7,83.0,2.6,0.0,0.0,19.801998,12.8,40.0
11.7,83.75,2.725,27.0,0.0,19.76341,12.8,40.0
11.7,84.5,2.85,36.0,0.0,19.742744,12.8,40.0
11.7,85.25,2.975,27.0,0.0,19.730223,12.8,40.0
11.7,86.0,3.1,18.0,0.0,19.72604,12.8,40.0
11.975,84.5,3.225,9.0,0.0,19.73587,12.8,40.0
12.25,83.0,3.35,0.0,0.0,19.76068,12.8,40.0
12.525,81.5,3.475,0.0,0.0,19.803963,12.8,40.0
12.8,80.0,3.6,0.0,0.0,19.864248,12.8,40.0
12.925,79.25,3.725,0.0,0.0,19.933311,21.1,23.9
13.05,78.5,3.85,0.0,0.0,20.0093,21.1,23.9
13.175,77.75,3.975,66.5,0.0,20.096828,21.1,23.9
13.3,77.0,4.1,133.0,0.0,20.21964,21.1,23.9
13.875,75.0,4.1,199.5,0.0,20.37029,21.1,23.9
14.45,73.0,4.1,266.0,0.0,20.587605,21.1,23.9
15.025,71.0,4.1,253.0,0.0,20.817791,21.1,23.9
15.6,69.0,4.1,240.0,0.0,21.051914,21.1,23.9
15.725,69.25,4.225,227.0,0.0,21.37898,21.1,23.9
15.85,69.5,4.35,214.0,0.0,21.673052,21.1,23.9
15.975,69.75,4.475,205.75,0.0,21.865246,21.1,23.9
16.1,70.0,4.6,197.5,0.0,22.189852,21.1,23.9
16.25,70.0,4.6,189.25,0.0,22.430922,21.1,23.9
16.4,70.0,4.6,181.0,0.0,22.670141,21.1,23.9
16.55,70.0,4.6,164.25,0.0,22.923996,21.1,23.9
16.7,70.0,4.6,147.5,0.0,23.117,21.1,23.9
16.825,70.0,4.35,130.75,0.0,23.465015,21.1,23.9
16.95,70.0,4.1,114.0,0.0,23.752565,21.1,23.9
17.075,70.0,3.85,154.25,0.0,23.994522,21.1,23.9
17.2,70.0,3.6,194.5,0.0,24.179134,21.1,23.9
17.35,70.0,3.725,234.75,0.0,24.315323,21.1,23.9
17.5,70.0,3.85,275.0,0.0,24.41191,21.1,23.9
17.65,70.0,3.975,247.25,0.0,24.498447,21.1,23.9
17.8,70.0,4.1,219.5,0.0,24.584564,21.1,23.9
17.65,70.5,4.375,191.75,0.0,24.656498,12.8,32.2
17.5,71.0,4.65,164.0,0.0,24.707455,12.8,32.2
17.35,71.5,4.925,311.25,0.0,24.789173,12.8,32.2
17.2,72.0,5.2,458.5,0.0,24.885326,12.8,32.2
17.75,70.5,5.05,605.75,0.0,25.109354,12.8,32.2
18.3,69.0,4.9,753.0,0.0,25.336674,12.8,32.2
18.85,67.5,4.75,724.5,0.0,25.611748,12.8,32.2
19.4,66.0,4.6,696.0,0.0,25.98899,12.8,32.2
18.725,69.0,4.875,667.5,0.0,26.268635,12.8,32.2
18.05,72.0,5.15,639.0,0.0,26.557833,12.8,32.2
17.375,75.0,5.425,590.75,0.0,26.789219,12.8,32.2
16.7,78.0,5.7,542.5,0.0,27.098732,12.8,32.2
16.7,78.0,5.575,494.25,0.0,27.254044,12.8,32.2
16.7,78.0,5.45,446.0,0.0,27.509539,12.8,32.2
16.7,78.0,5.325,427.25,0.0,27.643663,12.8,32.2
16.7,78.0,5.2,408.5,0.0,27.71376,12.8,32.2
16.275,79.25,4.925,389.75,0.0,27.706585,12.8,32.2
15.85,80.5,4.65,371.0,0.0,27.615356,12.8,32.2
15.425,81.75,4.375,292.25,0.0,27.410036,12.8,32.2
15.0,83.0,4.1,213.5,0.0,27.165567,12.8,32.2
14.725,84.5,3.725,134.75,0.0,26.815401,12.8,32.2
14.45,86.0,3.35,56.0,0.0,26.329624,12.8,32.2
14.175,87.5,2.975,0.0,0.0,25.823017,12.8,32.2
13.9,89.0,2.6,0.0,0.0,25.218445,12.8,32.2
14.025,88.5,2.6,0.0,0.0,24.886387,12.8,32.2
14.15,88.0,2.6,0.0,0.0,24.525877,12.8,32.2
14.275,87.5,2.6,0.0,0.0,24.103199,12.8,32.2
14.4,87.0,2.6,0.0,0.0,23.77598,12.8,32.2
14.4,87.0,2.325,0.0,0.0,23.583359,12.8,32.2
14.4,87.0,2.05,0.0,0.0,23.241,12.8,32.2
14.4,87.0,1.775,0.0,0.0,23.004559,12.8,32.2
14.4,87.0,1.5,0.0,0.0,22.787334,12.8,32.2
14.4,86.25,1.775,0.0,0.0,22.585526,12.8,32.2
14.4,85.5,2.05,0.0,0.0,22.398684,12.8,32.2
14.4,84.75,2.325,0.0,0.0,22.225296,12.8,32.2
14.4,84.0,2.6,0.0,0.0,22.063824,12.8,32.2
14.55,83.25,1.95,0.0,0.0,21.923864,12.8,32.2
14.7,82.5,1.3,0.0,0.0,21.80162,12.8,32.2
14.85,81.75,0.65,0.0,0.0,21.69156,12.8,32.2
15.0,81.0,0.0,0.0,0.0,21.591473,12.8,32.2
15.0,81.5,0.0,0.0,0.0,21.496649,12.8,32.2
15.0,82.0,0.0,0.0,0.0,21.406153,12.8,32.2
15.0,82.5,0.0,0.0,0.0,21.321186,12.8,32.2
15.0,83.0,0.0,0.0,0.0,21.241388,12.8,32.2
15.0,84.0,0.525,0.0,0.0,21.165245,12.8,40.0
15.0,85.0,1.05,0.0,0.0,21.092543,12.8,40.0
15.0,86.0,1.575,0.0,0.0,21.02305,12.8,40.0
15.0,87.0,2.1,0.0,0.0,20.957018,12.8,40.0
14.85,87.0,2.475,0.0,0.0,20.889675,12.8,40.0
14.7,87.0,2.85,0.0,0.0,20.820915,12.8,40.0
14.55,87.0,3.225,0.0,0.0,20.75193,12.8,40.0
14.4,87.0,3.6,0.0,0.0,20.68332,12.8,40.0
14.975,85.25,4.0,0.0,0.0,20.63722,12.8,40.0
15.55,83.5,4.4,0.0,0.0,20.614803,12.8,40.0
16.125,81.75,4.8,0.0,0.0,20.608644,12.8,40.0
16.7,80.0,5.2,0.0,0.0,20.614342,12.8,40.0
16.125,79.5,5.325,0.0,0.0,20.593906,12.8,40.0
15.55,79.0,5.45,0.0,0.0,20.55034,12.8,40.0
14.975,78.5,5.575,0.0,0.0,20.49415,12.8,40.0
14.4,78.0,5.7,0.0,0.0,20.429802,12.8,40.0
14.125,74.5,6.2,0.0,0.0,20.359272,12.8,40.0
13.85,71.0,6.7,0.0,0.0,20.292896,12.8,40.0
13.575,67.5,7.2,0.0,0.0,20.219667,12.8,40.0
13.3,64.0,7.7,0.0,0.0,20.149288,12.8,40.0
13.025,62.75,7.2,86.25,0.0,20.099789,12.8,40.0
12.75,61.5,6.7,115.0,0.0,20.08984,12.8,40.0
12.475,60.25,6.2,211.25,0.0,20.088575,12.8,40.0
12.2,59.0,5.7,307.5,0.0,20.10821,12.8,40.0
12.35,57.25,5.95,403.75,0.0,20.174994,12.8,40.0
12.5,55.5,6.2,500.0,0.0,20.276724,12.8,40.0
12.65,53.75,6.45,544.0,0.0,20.402893,12.8,40.0
12.8,52.0,6.7,588.0,0.0,20.57469,12.8,40.0
13.2,50.0,6.575,632.0,0.0,20.764074,21.1,23.9
13.6,48.0,6.45,676.0,0.0,20.983192,21.1,23.9
14.0,46.0,6.325,693.75,0.0,21.223768,21.1,23.9
14.4,44.0,6.2,711.5,0.0,21.434599,21.1,23.9
14.825,42.0,5.8,729.25,0.0,21.762436,21.1,23.9
15.25,40.0,5.4,747.0,0.0,22.056784,21.1,23.9
15.675,38.0,5.0,724.0,0.0,22.329277,21.1,23.9
16.1,36.0,4.6,701.0,0.0,22.750715,21.1,23.9
16.375,35.75,4.225,678.0,0.0,23.010715,21.1,23.9
16.65,35.5,3.85,655.0,0.0,23.465836,21.1,23.9
16.925,35.25,3.475,685.0,0.0,23.80137,21.1,23.9
17.2,35.0,3.1,715.0,0.0,24.114466,21.1,23.9
17.35,35.75,3.875,745.0,0.0,24.398226,21.1,23.9
17.5,36.5,4.65,775.0,0.0,24.651436,21.1,23.9
17.65,37.25,5.425,769.5,0.0,24.899063,21.1,23.9
17.8,38.0,6.2,764.0,0.0,25.144678,21.1,23.9
17.525,39.5,6.325,758.5,0.0,25.36686,21.1,23.9
17.25,41.0,6.45,753.0,0.0,25.523006,21.1,23.9
16.975,42.5,6.575,756.5,0.0,25.727848,21.1,23.9
16.7,44.0,6.7,760.0,0.0,25.854189,21.1,23.9
16.55,44.5,7.475,763.5,0.0,25.948242,21.1,23.9
16.4,45.0,8.25,767.0,0.0,26.01876,21.1,23.9
16.25,45.5,9.025,738.75,0.0,26.07663,21.1,23.9
16.1,46.0,9.8,710.5,0.0,26.13061,21.1,23.9
16.1,45.5,9.4,682.25,0.0,26.167986,12.8,32.2
16.1,45.0,9.0,654.0,0.0,26.239119,12.8,32.2
16.1,44.5,8.6,650.0,0.0,26.307585,12.8,32.2
16.1,44.0,8.2,646.0,0.0,26.397467,12.8,32.2
15.675,46.75,8.075,642.0,0.0,26.508167,12.8,32.2
15.25,49.5,7.95,638.0,0.0,26.603167,12.8,32.2
14.825,52.25,7.825,546.25,0.0,26.714062,12.8,32.2
14.4,55.0,7.7,454.5,0.0,26.738714,12.8,32.2
14.275,55.5,7.45,362.75,0.0,26.757357,12.8,32.2
14.15,56.0,7.2,271.0,0.0,26.75768,12.8,32.2
14.025,56.5,6.95,243.5,0.0,26.750992,12.8,32.2
13.9,57.0,6.7,216.0,0.0,26.727825,12.8,32.2
13.625,57.5,6.825,188.5,0.0,26.637114,12.8,32.2
13.35,58.0,6.95,161.0,0.0,26.489594,12.8,32.2
13.075,58.5,7.075,120.75,0.0,26.319363,12.8,32.2
12.8,59.0,7.2,80.5,0.0,25.987555,12.8,32.2
12.525,60.0,6.825,40.25,0.0,25.67751,12.8,32.2
12.25,61.0,6.45,0.0,0.0,25.156845,12.8,32.2
11.975,62.0,6.075,0.0,0.0,24.722279,12.8,32.2
11.7,63.0,5.7,0.0,0.0,24.334784,12.8,32.2
11.7,62.5,5.425,0.0,0.0,23.978077,12.8,32.2
11.7,62.0,5.15,0.0,0.0,23.749372,12.8,32.2
11.7,61.5,4.875,0.0,0.0,23.346676,12.8,32.2
11.7,61.0,4.6,0.0,0.0,23.059437,12.8,32.2
11.55,60.5,4.75,0.0,0.0,22.790482,12.8,32.2
11.4,60.0,4.9,0.0,0.0,22.534653,12.8,32.2
11.25,59.5,5.05,0.0,0.0,22.294159,12.8,32.2
11.1,59.0,5.2,0.0,0.0,22.067179,12.8,32.2
10.975,60.5,5.325,0.0,0.0,21.851812,12.8,32.2
10.85,62.0,5.45,0.0,0.0,21.646492,12.8,32.2
10.725,63.5,5.575,0.0,0.0,21.45714,12.8,32.2
10.6,65.0,5.7,0.0,0.0,21.279,12.8,32.2
10.6,66.5,5.3,0.0,0.0,21.11545,12.8,32.2
10.6,68.0,4.9,0.0,0.0,20.965841,12.8,32.2
10.6,69.5,4.5,0.0,0.0,20.827824,12.8,32.2
10.6,71.0,4.1,0.0,0.0,20.700644,12.8,32.2
10.45,70.25,3.975,0.0,0.0,20.575787,12.8,32.2
10.3,69.5,3.85,0.0,0.0,20.45292,12.8,32.2
10.15,68.75,3.725,0.0,0.0,20.333483,12.8,32.2
10.0,68.0,3.6,0.0,0.0,20.217997,12.8,32.2
10.0,67.5,3.725,0.0,0.0,20.11071,12.8,32.2
10.0,67.0,3.85,0.0,0.0,20.02427,12.8,32.2
10.0,66.5,3.975,0.0,0.0,19.944677,12.8,32.2
10.0,66.0,4.1,0.0,0.0,19.866627,12.8,32.2
10.0,66.5,4.1,0.0,0.0,19.6924,12.8,40.0
10.0,67.0,4.1,0.0,0.0,19.531513,12.8,40.0
10.0,67.5,4.1,0.0,0.0,19.40801,12.8,40.0
10.0,68.0,4.1,0.0,0.0,19.303839,12.8,40.0
10.0,69.5,3.975,0.0,0.0,19.20735,12.8,40.0
10.0,71.0,3.85,0.0,0.0,19.116217,12.8,40.0
10.0,72.5,3.725,0.0,0.0,19.03066,12.8,40.0
10.0,74.0,3.6,0.0,0.0,18.95055,12.8,40.0
10.0,74.75,3.85,0.0,0.0,18.874325,12.8,40.0
10.0,75.5,4.1,0.0,0.0,18.801788,12.8,40.0
10.0,76.25,4.35,0.0,0.0,18.732758,12.8,40.0
10.0,77.0,4.6,0.0,0.0,18.667057,12.8,40.0
10.0,77.0,4.6,0.0,0.0,18.60513,12.8,40.0
10.0,77.0,4.6,0.0,0.0,18.546663,12.8,40.0
10.0,77.0,4.6,0.0,0.0,18.491446,12.8,40.0
10.0,77.0,4.6,0.0,0.0,18.439156,12.8,40.0
10.15,76.25,4.35,0.0,0.0,18.393656,12.8,40.0
10.3,75.5,4.1,0.0,0.0,18.355406,12.8,40.0
10.45,74.75,3.85,0.0,0.0,18.322607,12.8,40.0
10.6,74.0,3.6,0.0,0.0,18.294151,12.8,40.0
10.45,74.75,3.85,0.0,0.0,18.277838,12.8,40.0
10.3,75.5,4.1,0.0,0.0,18.263863,12.8,40.0
10.15,76.25,4.35,0.0,0.0,18.252848,12.8,40.0
10.0,77.0,4.6,0.0,0.0,18.24652,12.8,40.0
10.15,76.25,4.475,0.0,0.0,18.253992,12.8,40.0
10.3,75.5,4.35,0.0,0.0,18.274937,12.8,40.0
10.45,74.75,4.225,0.0,0.0,18.317951,12.8,40.0
10.6,74.0,4.1,0.0,0.0,18.382366,12.8,40.0
10.875,73.25,4.225,0.0,0.0,20.409847,21.1,23.9
11.15,72.5,4.35,0.0,0.0,21.020138,21.1,23.9
11.425,71.75,4.475,25.25,0.0,21.100769,21.1,23.9
11.7,71.0,4.6,50.5,0.0,21.101625,21.1,23.9
11.975,70.5,4.6,75.75,11.0,21.09973,21.1,23.9
12.25,70.0,4.6,101.0,11.0,21.221668,21.1,23.9
12.525,69.5,4.6,75.75,11.0,21.455774,21.1,23.9
12.8,69.0,4.6,50.5,11.0,21.699142,21.1,23.9
12.925,69.0,4.6,25.25,11.0,22.214336,21.1,23.9
13.05,69.0,4.6,0.0,11.0,22.669773,21.1,23.9
13.175,69.0,4.6,0.0,11.0,22.899828,21.1,23.9
13.3,69.0,4.6,0.0,11.0,23.25418,21.1,23.9
13.175,69.75,4.6,0.0,11.0,23.499624,21.1,23.9
13.05,70.5,4.6,0.0,11.0,23.721344,21.1,23.9
12.925,71.25,4.6,0.0,11.0,23.886847,21.1,23.9
12.8,72.0,4.6,0.0,11.0,23.897562,21.1,23.9
12.925,72.0,4.6,0.0,8.8,23.89876,21.1,23.9
13.05,72.0,4.6,0.0,8.8,23.898907,21.1,23.9
13.175,72.0,4.6,0.0,8.8,23.898983,21.1,23.9
13.3,72.0,4.6,0.0,8.8,23.899052,21.1,23.9
13.175,72.5,4.6,0.0,4.4,23.899235,21.1,23.9
13.05,73.0,4.6,0.0,4.4,23.899326,21.1,23.9
12.925,73.5,4.6,0.0,4.4,23.899406,21.1,23.9
12.8,74.0,4.6,0.0,4.4,23.899464,21.1,23.9
12.65,74.75,4.75,0.0,8.8,23.899406,21.1,23.9
12.5,75.5,4.9,0.0,8.8,23.899347,21.1,23.9
12.35,76.25,5.05,0.0,8.8,23.899279,21.1,23.9
12.2,77.0,5.2,0.0,8.8,23.899237,21.1,23.9
12.2,77.0,5.05,0.0,11.0,23.89917,21.1,23.9
12.2,77.0,4.9,0.0,11.0,23.899103,21.1,23.9
12.2,77.0,4.75,0.0,11.0,23.899044,21.1,23.9
12.2,77.0,4.6,0.0,11.0,23.899008,21.1,23.9
12.075,77.75,4.225,0.0,11.0,23.899054,21.1,23.9
11.95,78.5,3.85,0.0,11.0,23.899055,21.1,23.9
11.825,79.25,3.475,0.0,11.0,23.89905,21.1,23.9
11.7,80.0,3.1,0.0,11.0,23.890253,21.1,23.9
11.7,80.0,3.225,0.0,11.0,23.756485,21.1,23.9
11.7,80.0,3.35,0.0,11.0,23.630371,21.1,23.9
11.7,80.0,3.475,0.0,11.0,23.53756,21.1,23.9
11.7,80.0,3.6,0.0,11.0,23.455849,21.1,23.9
11.55,80.75,3.475,0.0,11.0,24.32404,21.1,23.9
11.4,81.5,3.35,0.0,11.0,25.127836,21.1,23.9
11.25,82.25,3.225,0.0,11.0,25.597813,21.1,23.9
11.1,83.0,3.1,0.0,11.0,25.911121,21.1,23.9
10.975,83.0,2.975,0.0,5.5,25.792444,12.8,40.0
10.85,83.0,2.85,0.0,5.5,25.513742,12.8,40.0
10.725,83.0,2.725,0.0,5.5,25.311022,12.8,40.0
10.6,83.0,2.6,0.0,5.5,25.185938,12.8,40.0
10.6,83.75,2.85,0.0,1.1,24.840937,12.8,40.0
10.6,84.5,3.1,0.0,1.1,24.342096,12.8,40.0
10.6,85.25,3.35,0.0,1.1,23.990267,12.8,40.0
10.6,86.0,3.6,0.0,1.1,23.708492,12.8,40.0
10.6,86.0,3.475,0.0,1.1,23.293545,12.8,40.0
10.6,86.0,3.35,0.0,1.1,22.885794,12.8,40.0
10.6,86.0,3.225,0.0,1.1,22.562948,12.8,40.0
10.6,86.0,3.1,0.0,1.1,22.291252,12.8,40.0
10.725,85.25,3.1,0.0,0.0,22.043753,12.8,40.0
10.85,84.5,3.1,0.0,0.0,21.613407,12.8,40.0
10.975,83.75,3.1,0.0,0.0,21.31159,12.8,40.0
11.1,83.0,3.1,0.0,0.0,21.064003,12.8,40.0
10.975,83.75,2.85,0.0,0.0,20.842634,12.8,40.0
10.85,84.5,2.6,0.0,0.0,20.637012,12.8,40.0
10.725,85.25,2.35,0.0,0.0,20.444998,12.8,40.0
10.6,86.0,2.1,0.0,0.0,20.289345,12.8,40.0
10.6,86.75,2.1,0.0,0.0,20.149874,12.8,40.0
10.6,87.5,2.1,0.0,0.0,20.017134,12.8,40.0
10.6,88.25,2.1,0.0,0.0,19.891306,12.8,40.0
10.6,89.0,2.1,0.0,0.0,19.773422,12.8,40.0
10.6,89.75,2.225,0.0,0.0,19.662926,12.8,40.0
10.6,90.5,2.35,0.0,0.0,19.559086,12.8,40.0
10.6,91.25,2.475,0.0,0.0,19.46137,12.8,40.0
10.6,92.0,2.6,0.0,0.0,19.369326,12.8,40.0
10.6,92.0,2.6,0.0,0.0,19.282763,12.8,40.0
10.6,92.0,2.6,0.0,0.0,19.201279,12.8,40.0
10.6,92.0,2.6,0.0,0.0,19.124414,12.8,40.0
10.6,92.0,2.6,0.0,0.0,19.051779,12.8,40.0
10.6,93.0,2.6,0.0,0.0,18.983267,12.8,40.0
10.6,94.0,2.6,0.0,0.0,18.918493,12.8,40.0
10.6,95.0,2.6,0.0,0.0,18.856934,12.8,40.0
10.6,96.0,2.6,0.0,0.0,18.798506,12.8,40.0
10.6,97.0,2.6,0.0,0.0,18.74309,12.8,40.0
10.6,98.0,2.6,0.0,0.0,18.690508,12.8,40.0
10.6,99.0,2.6,0.0,0.0,18.640718,12.8,40.0
10.6,100.0,2.6,0.0,0.0,18.593414,12.8,40.0
10.6,100.0,2.6,0.0,0.0,18.548155,12.8,40.0
10.6,100.0,2.6,0.0,0.0,18.505058,12.8,40.0
10.6,100.0,2.6,0.0,0.0,18.46395,12.8,40.0
10.6,100.0,2.6,0.0,0.0,18.424643,12.8,40.0
10.6,100.0,2.85,0.0,0.0,18.39964,12.8,40.0
10.6,100.0,3.1,0.0,0.0,18.381413,12.8,40.0
10.6,100.0,3.35,0.0,0.0,18.367588,12.8,40.0
10.6,100.0,3.6,0.0,0.0,18.358444,12.8,40.0
10.6,100.0,3.475,0.0,0.0,18.354954,12.8,40.0
10.6,100.0,3.35,0.0,0.0,18.357141,12.8,40.0
10.6,100.0,3.225,0.0,0.0,18.368427,12.8,40.0
10.6,100.0,3.1,0.0,0.0,18.388222,12.8,40.0
10.725,99.25,2.975,0.0,0.0,20.369184,21.1,23.9
10.85,98.5,2.85,0.0,0.0,20.995346,21.1,23.9
10.975,97.75,2.725,0.0,0.0,21.102438,21.1,23.9
11.1,97.0,2.6,0.0,0.0,21.102226,21.1,23.9
11.25,96.75,2.6,0.0,11.0,21.100248,21.1,23.9
11.4,96.5,2.6,0.0,11.0,21.099981,21.1,23.9
11.55,96.25,2.6,0.0,11.0,21.09974,21.1,23.9
11.7,96.0,2.6,0.0,11.0,21.099575,21.1,23.9
11.975,96.0,2.475,0.0,11.0,21.366482,21.1,23.9
12.25,96.0,2.35,0.0,11.0,21.669851,21.1,23.9
12.525,96.0,2.225,0.0,11.0,21.909515,21.1,23.9
12.8,96.0,2.1,0.0,11.0,22.14059,21.1,23.9
12.925,96.25,2.1,0.0,11.0,22.434792,21.1,23.9
13.05,96.5,2.1,0.0,11.0,22.79149,21.1,23.9
13.175,96.75,2.1,0.0,11.0,23.03395,21.1,23.9
13.3,97.0,2.1,0.0,11.0,23.258833,21.1,23.9
13.45,96.75,2.1,0.0,8.8,23.452625,21.1,23.9
13.6,96.5,2.1,0.0,8.8,23.6327,21.1,23.9
13.75,96.25,2.1,0.0,8.8,23.819305,21.1,23.9
13.9,96.0,2.1,0.0,8.8,23.8927,21.1,23.9
13.9,97.0,2.1,0.0,4.4,23.898952,21.1,23.9
13.9,98.0,2.1,0.0,4.4,23.899302,21.1,23.9
13.9,99.0,2.1,0.0,4.4,23.89952,21.1,23.9
13.9,100.0,2.1,0.0,4.4,23.8996,21.1,23.9
14.025,100.0,2.1,0.0,8.8,23.89955,21.1,23.9
14.15,100.0,2.1,0.0,8.8,23.899502,21.1,23.9
14.275,100.0,2.1,0.0,8.8,23.899433,21.1,23.9
14.4,100.0,2.1,0.0,8.8,23.89938,21.1,23.9
14.7,97.5,2.6,0.0,11.0,23.899107,21.1,23.9
15.0,95.0,3.1,0.0,11.0,23.898819,21.1,23.9
15.3,92.5,3.6,0.0,11.0,23.898626,21.1,23.9
15.6,90.0,4.1,0.0,11.0,23.898533,21.1,23.9
15.6,88.25,4.1,0.0,11.0,23.898565,21.1,23.9
15.6,86.5,4.1,0.0,11.0,23.898556,21.1,23.9
15.6,84.75,4.1,70.25,11.0,23.898405,21.1,23.9
15.6,83.0,4.1,140.5,11.0,23.898256,21.1,23.9
15.6,83.0,3.85,210.75,11.0,23.898827,21.1,23.9
15.6,83.0,3.6,281.0,11.0,23.899078,21.1,23.9
15.6,83.0,3.35,238.25,11.0,23.89893,21.1,23.9
15.6,83.0,3.1,195.5,11.0,23.898724,21.1,23.9
15.6,83.0,2.975,152.75,11.0,25.35221,21.1,23.9
15.6,83.0,2.85,110.0,11.0,26.40429,21.1,23.9
15.6,83.0,2.725,84.0,11.0,27.014542,21.1,23.9
15.6,83.0,2.6,58.0,11.0,27.402523,21.1,23.9
15.45,84.0,2.475,32.0,5.5,27.323761,12.8,40.0
15.3,85.0,2.35,6.0,5.5,27.040506,12.8,40.0
15.15,86.0,2.225,0.0,5.5,26.762646,12.8,40.0
15.0,87.0,2.1,0.0,5.5,26.597912,12.8,40.0
14.725,88.5,2.35,0.0,1.1,26.193682,12.8,40.0
