Site Outdoor Air Drybulb Temperature(Environment),Site Outdoor Air Relative Humidity(Environment),Site Wind Speed(Environment),Site Direct Solar Radiation Rate per Area(Environment),Zone People Occupant Count(SPACE1-1),Zone Air Temperature(SPACE1-1),Zone Thermostat Heating Setpoint Temperature(SPACE1-1),Zone Thermostat Cooling Setpoint Temperature(SPACE1-1)
7.0,87.0,1.5,3.0,11.0,21.970928,21.1,23.9
7.0,87.0,1.65,1.5,8.8,22.020584,21.1,23.9
7.0,87.0,1.8,0.0,8.8,22.053291,21.1,23.9
7.0,87.0,1.95,0.0,8.8,22.093103,21.1,23.9
7.0,87.0,2.1,0.0,8.8,22.136353,21.1,23.9
7.0,85.5,2.6,0.0,4.4,22.102642,21.1,23.9
7.0,84.0,3.1,0.0,4.4,22.071983,21.1,23.9
7.0,82.5,3.6,0.0,4.4,22.054428,21.1,23.9
7.0,81.0,4.1,0.0,4.4,22.0417,21.1,23.9
7.0,81.0,3.45,0.0,8.8,22.107998,21.1,23.9
7.0,81.0,2.8,0.0,8.8,22.169619,21.1,23.9
7.0,81.0,2.15,1.5,8.8,22.245312,21.1,23.9
7.0,81.0,1.5,3.0,8.8,22.34568,21.1,23.9
7.0,79.75,1.775,4.5,11.0,22.4443,21.1,23.9
7.0,78.5,2.05,6.0,11.0,22.559267,21.1,23.9
7.0,77.25,2.325,97.25,11.0,23.02764,21.1,23.9
7.0,76.0,2.6,188.5,11.0,23.68169,21.1,23.9
7.25,76.0,2.325,279.75,11.0,24.576145,21.1,23.9
7.5,76.0,2.05,371.0,11.0,25.464674,21.1,23.9
7.75,76.0,1.775,368.25,11.0,26.153248,21.1,23.9
8.0,76.0,1.5,365.5,11.0,26.825022,21.1,23.9
7.75,78.75,1.5,362.75,11.0,27.067234,21.1,23.9
7.5,81.5,1.5,360.0,11.0,27.44551,21.1,23.9
7.25,84.25,1.5,311.0,11.0,27.505926,21.1,23.9
7.0,87.0,1.5,262.0,11.0,27.284586,21.1,23.9
6.75,88.5,1.125,213.0,11.0,26.981016,21.1,23.9
6.5,90.0,0.75,164.0,11.0,26.391666,21.1,23.9
6.25,91.5,0.375,123.0,11.0,25.359768,21.1,23.9
6.0,93.0,0.0,0.0,11.0,24.63832,21.1,23.9
5.75,93.0,0.375,0.0,5.5,23.682434,12.8,40.0
5.5,93.0,0.75,0.0,5.5,22.983248,12.8,40.0
5.25,93.0,1.125,0.0,5.5,22.544779,12.8,40.0
5.0,93.0,1.5,0.0,5.5,21.943361,12.8,40.0
4.75,94.75,1.5,0.0,1.1,21.432068,12.8,40.0
4.5,96.5,1.5,0.0,1.1,20.91307,12.8,40.0
4.25,98.25,1.5,0.0,1.1,20.465792,12.8,40.0
4.0,100.0,1.5,0.0,1.1,20.068155,12.8,40.0
4.0,98.25,1.125,0.0,1.1,19.586664,12.8,40.0
4.0,96.5,0.75,0.0,1.1,19.188173,12.8,40.0
4.0,94.75,0.375,0.0,1.1,18.899477,12.8,40.0
4.0,93.0,0.0,0.0,1.1,18.65874,12.8,40.0
3.975,94.75,0.0,0.0,0.0,18.871273,12.8,40.0
3.95,96.5,0.0,0.0,0.0,18.939127,12.8,40.0
3.925,98.25,0.0,0.0,0.0,18.862415,12.8,40.0
3.9,100.0,0.0,0.0,0.0,18.753708,12.8,40.0
3.9,100.0,0.0,0.0,0.0,18.64937,12.8,40.0
3.9,100.0,0.0,0.0,0.0,18.54417,12.8,40.0
3.9,100.0,0.0,0.0,0.0,18.437168,12.8,40.0
3.9,100.0,0.0,0.0,0.0,18.33105,12.8,40.0
3.875,100.0,0.0,0.0,0.0,18.227268,12.8,40.0
3.85,100.0,0.0,0.0,0.0,18.126053,12.8,40.0
3.825,100.0,0.0,0.0,0.0,18.027487,12.8,40.0
3.8,100.0,0.0,0.0,0.0,17.93168,12.8,40.0
3.8,98.0,0.0,0.0,0.0,17.84073,12.8,40.0
3.8,96.0,0.0,0.0,0.0,17.754658,12.8,40.0
3.8,94.0,0.0,0.0,0.0,17.673096,12.8,40.0
3.8,92.0,0.0,0.0,0.0,17.595695,12.8,40.0
3.775,92.25,0.0,0.0,0.0,17.520422,12.8,40.0
3.75,92.5,0.0,0.0,0.0,17.447117,12.8,40.0
3.725,92.75,0.0,0.0,0.0,17.376118,12.8,40.0
3.7,93.0,0.0,0.0,0.0,17.307505,12.8,40.0
3.7,93.25,0.0,0.0,0.0,17.24174,12.8,40.0
3.7,93.5,0.0,0.0,0.0,17.178759,12.8,40.0
3.7,93.75,0.0,0.0,0.0,17.118174,12.8,40.0
3.7,94.0,0.0,0.0,0.0,17.059954,12.8,40.0
3.675,94.0,0.0,0.0,0.0,17.003626,12.8,40.0
3.65,94.0,0.0,0.0,0.0,16.94902,12.8,40.0
3.625,94.0,0.0,0.0,0.0,16.896168,12.8,40.0
3.6,94.0,0.0,0.0,0.0,16.845053,12.8,40.0
3.675,93.5,0.0,0.0,0.0,16.797514,12.8,40.0
3.75,93.0,0.0,0.0,0.0,16.753422,12.8,40.0
3.825,92.5,0.0,0.0,0.0,16.712063,12.8,40.0
3.9,92.0,0.0,0.0,0.0,16.673101,12.8,40.0
3.925,92.25,0.0,0.0,0.0,16.635473,12.8,40.0
3.95,92.5,0.0,0.0,0.0,16.599203,12.8,40.0
3.975,92.75,0.0,0.0,0.0,16.564507,12.8,40.0
4.0,93.0,0.0,0.0,0.0,16.526363,12.8,40.0
4.0,93.0,0.0,0.0,0.0,16.444485,12.8,40.0
4.0,93.0,0.0,0.0,0.0,16.396608,12.8,40.0
4.0,93.0,0.0,0.0,0.0,16.364363,12.8,40.0
4.0,93.0,0.0,0.0,0.0,16.335035,12.8,40.0
4.0,93.0,0.0,0.0,0.0,17.676994,21.1,23.9
4.0,93.0,0.0,0.0,0.0,18.775148,21.1,23.9
4.0,93.0,0.0,0.0,0.0,19.30839,21.1,23.9
4.0,93.0,0.0,0.0,0.0,19.720993,21.1,23.9
4.0,93.0,0.0,0.0,11.0,20.778324,21.1,23.9
4.0,93.0,0.0,0.0,11.0,21.091087,21.1,23.9
4.0,93.0,0.0,0.0,11.0,21.09974,21.1,23.9
4.0,93.0,0.0,0.0,11.0,21.100122,21.1,23.9
4.25,93.0,0.0,0.0,11.0,21.099854,21.1,23.9
4.5,93.0,0.0,0.0,11.0,21.128181,21.1,23.9
4.75,93.0,0.0,0.0,11.0,21.232038,21.1,23.9
5.0,93.0,0.0,0.0,11.0,21.37645,21.1,23.9
5.25,92.25,0.0,0.0,11.0,21.540457,21.1,23.9
5.5,91.5,0.0,0.0,11.0,21.701569,21.1,23.9
5.75,90.75,0.0,0.0,11.0,21.853067,21.1,23.9
6.0,90.0,0.0,0.0,11.0,21.997047,21.1,23.9
6.25,89.25,0.0,0.0,8.8,22.106606,21.1,23.9
6.5,88.5,0.0,0.0,8.8,22.220268,21.1,23.9
6.75,87.75,0.0,67.25,8.8,22.41839,21.1,23.9
7.0,87.0,0.0,134.5,8.8,22.786957,21.1,23.9
7.25,87.0,0.0,201.75,4.4,23.214281,21.1,23.9
7.5,87.0,0.0,269.0,4.4,23.71394,21.1,23.9
7.75,87.0,0.0,217.75,4.4,23.889286,21.1,23.9
8.0,87.0,0.0,166.5,4.4,23.89834,21.1,23.9
8.025,86.0,0.275,115.25,8.8,24.064632,21.1,23.9
8.05,85.0,0.55,64.0,8.8,24.150475,21.1,23.9
8.075,84.0,0.825,65.75,8.8,24.208134,21.1,23.9
8.1,83.0,1.1,67.5,8.8,24.260855,21.1,23.9
8.075,82.5,1.35,69.25,11.0,24.352095,21.1,23.9
8.05,82.0,1.6,71.0,11.0,24.418255,21.1,23.9
8.025,81.5,1.85,53.25,11.0,24.390558,21.1,23.9
8.0,81.0,2.1,35.5,11.0,24.279839,21.1,23.9
7.75,81.0,2.1,17.75,11.0,24.023645,21.1,23.9
7.5,81.0,2.1,0.0,11.0,23.762463,21.1,23.9
7.25,81.0,2.1,13.5,11.0,23.617943,21.1,23.9
7.0,81.0,2.1,27.0,11.0,23.5983,21.1,23.9
7.0,81.0,1.575,40.5,11.0,23.542126,21.1,23.9
7.0,81.0,1.05,54.0,11.0,23.544147,21.1,23.9
7.0,81.0,0.525,46.75,11.0,23.51072,21.1,23.9
7.0,81.0,0.0,39.5,11.0,23.42165,21.1,23.9
6.75,84.0,0.0,32.25,11.0,23.280462,21.1,23.9
6.5,87.0,0.0,25.0,11.0,23.115862,21.1,23.9
6.25,90.0,0.0,18.75,11.0,22.860754,21.1,23.9
6.0,93.0,0.0,0.0,11.0,22.633612,21.1,23.9
5.75,93.0,0.0,0.0,5.5,22.13859,12.8,40.0
5.5,93.0,0.0,0.0,5.5,21.612669,12.8,40.0
5.25,93.0,0.0,0.0,5.5,21.283417,12.8,40.0
5.0,93.0,0.0,0.0,5.5,21.010067,12.8,40.0
4.75,93.0,0.0,0.0,1.1,20.652164,12.8,40.0
4.5,93.0,0.0,0.0,1.1,20.190308,12.8,40.0
4.25,93.0,0.0,0.0,1.1,19.857323,12.8,40.0
4.0,93.0,0.0,0.0,1.1,19.551645,12.8,40.0
4.25,93.0,0.0,0.0,1.1,19.158867,12.8,40.0
4.5,93.0,0.0,0.0,1.1,18.84516,12.8,40.0
4.75,93.0,0.0,0.0,1.1,18.631592,12.8,40.0
5.0,93.0,0.0,0.0,1.1,18.454306,12.8,40.0
5.25,90.0,0.0,0.0,0.0,18.222534,12.8,40.0
5.5,87.0,0.0,0.0,0.0,18.020706,12.8,40.0
5.75,84.0,0.0,0.0,0.0,17.863935,12.8,40.0
6.0,81.0,0.0,0.0,0.0,17.735619,12.8,40.0
5.925,81.5,0.05,0.0,0.0,17.618015,12.8,40.0
5.85,82.0,0.1,0.0,0.0,17.509119,12.8,40.0
5.775,82.5,0.15,0.0,0.0,17.410505,12.8,40.0
5.7,83.0,0.2,0.0,0.0,17.321743,12.8,40.0
5.6,83.75,0.25,0.0,0.0,17.23797,12.8,40.0
5.5,84.5,0.3,0.0,0.0,17.161419,12.8,40.0
5.4,85.25,0.35,0.0,0.0,17.09213,12.8,40.0
5.3,86.0,0.4,0.0,0.0,17.028896,12.8,40.0
5.2,86.25,0.45,0.0,0.0,17.037947,12.8,40.0
5.1,86.5,0.5,0.0,0.0,17.075443,12.8,40.0
5.0,86.75,0.55,0.0,0.0,17.057753,12.8,40.0
4.9,87.0,0.6,0.0,0.0,17.03685,12.8,40.0
4.85,87.25,0.65,0.0,0.0,17.010265,12.8,40.0
4.8,87.5,0.7,0.0,0.0,16.990597,12.8,40.0
4.75,87.75,0.75,0.0,0.0,16.967854,12.8,40.0
4.7,88.0,0.8,0.0,0.0,16.94553,12.8,40.0
4.65,88.5,0.825,0.0,0.0,16.92325,12.8,40.0
4.6,89.0,0.85,0.0,0.0,16.902128,12.8,40.0
4.55,89.5,0.875,0.0,0.0,16.882069,12.8,40.0
4.5,90.0,0.9,0.0,0.0,16.862787,12.8,40.0
4.45,90.25,0.95,0.0,0.0,16.843893,12.8,40.0
4.4,90.5,1.0,0.0,0.0,16.825613,12.8,40.0
4.35,90.75,1.05,0.0,0.0,16.807829,12.8,40.0
4.3,91.0,1.1,0.0,0.0,16.790512,12.8,40.0
4.25,91.5,1.15,0.0,0.0,16.773668,12.8,40.0
4.2,92.0,1.2,0.0,0.0,16.757294,12.8,40.0
4.15,92.5,1.25,0.0,0.0,16.741367,12.8,40.0
4.1,93.0,1.3,0.0,0.0,16.725866,12.8,40.0
4.075,93.0,1.35,0.0,0.0,16.711294,12.8,40.0
4.05,93.0,1.4,0.0,0.0,16.69771,12.8,40.0
4.025,93.0,1.45,0.0,0.0,16.684635,12.8,40.0
4.0,93.0,1.5,0.0,0.0,16.672215,12.8,40.0
4.0,93.0,1.125,0.0,0.0,16.665028,12.8,40.0
4.0,93.0,0.75,0.0,0.0,16.662598,12.8,40.0
4.0,93.0,0.375,0.0,0.0,16.661562,12.8,40.0
4.0,93.0,0.0,0.0,0.0,16.661266,12.8,40.0
4.25,91.5,0.375,13.5,0.0,17.963055,21.1,23.9
4.5,90.0,0.75,18.0,0.0,18.83358,21.1,23.9
4.75,88.5,1.125,29.25,0.0,19.420212,21.1,23.9
5.0,87.0,1.5,40.5,0.0,20.0174,21.1,23.9
5.2,84.5,1.5,51.75,0.0,20.357904,21.1,23.9
5.4,82.0,1.5,63.0,0.0,20.876919,21.1,23.9
5.6,79.5,1.5,65.5,0.0,21.087362,21.1,23.9
5.8,77.0,1.5,68.0,0.0,21.099073,21.1,23.9
5.85,75.25,1.5,70.5,0.0,21.10002,21.1,23.9
5.9,73.5,1.5,73.0,0.0,21.100096,21.1,23.9
5.95,71.75,1.5,113.5,0.0,21.100077,21.1,23.9
6.0,70.0,1.5,154.0,0.0,21.10006,21.1,23.9
6.5,69.0,1.5,194.5,0.0,21.10004,21.1,23.9
7.0,68.0,1.5,235.0,0.0,21.100025,21.1,23.9
7.5,67.0,1.5,198.0,0.0,21.100021,21.1,23.9
8.0,66.0,1.5,161.0,0.0,21.100014,21.1,23.9
8.5,65.0,1.5,124.0,0.0,21.100004,21.1,23.9
9.0,64.0,1.5,87.0,0.0,21.099997,21.1,23.9
9.5,63.0,1.5,81.0,0.0,21.099995,21.1,23.9
10.0,62.0,1.5,75.0,0.0,21.13968,21.1,23.9
9.5,61.75,2.15,69.0,0.0,21.172844,21.1,23.9
9.0,61.5,2.8,63.0,0.0,21.180801,21.1,23.9
8.5,61.25,3.45,63.25,0.0,21.177248,21.1,23.9
8.0,61.0,4.1,63.5,0.0,21.16551,21.1,23.9
8.25,63.5,3.725,63.75,0.0,21.186834,12.8,32.2
8.5,66.0,3.35,64.0,0.0,21.233017,12.8,32.2
8.75,68.5,2.975,65.25,0.0,21.286295,12.8,32.2
9.0,71.0,2.6,66.5,0.0,21.338978,12.8,32.2
8.5,73.5,2.975,67.75,0.0,21.35056,12.8,32.2
8.0,76.0,3.35,69.0,0.0,21.324957,12.8,32.2
7.5,78.5,3.725,67.75,0.0,21.276773,12.8,32.2
7.0,81.0,4.1,66.5,0.0,21.212378,12.8,32.2
7.0,78.25,3.45,65.25,0.0,21.16676,12.8,32.2
7.0,75.5,2.8,64.0,0.0,21.1362,12.8,32.2
7.0,72.75,2.15,56.0,0.0,21.132092,12.8,32.2
7.0,70.0,1.5,48.0,0.0,21.166416,12.8,32.2
7.0,70.0,1.125,40.0,0.0,21.25543,12.8,32.2
7.0,70.0,0.75,32.0,0.0,21.338003,12.8,32.2
7.0,70.0,0.375,46.75,0.0,21.480185,12.8,32.2
7.0,70.0,0.0,61.5,0.0,21.582045,12.8,32.2
6.75,71.25,0.375,76.25,0.0,21.607292,12.8,32.2
6.5,72.5,0.75,91.0,0.0,21.50551,12.8,32.2
6.25,73.75,1.125,68.25,0.0,21.276495,12.8,32.2
6.0,75.0,1.5,0.0,0.0,20.776588,12.8,32.2
5.5,76.5,1.125,0.0,0.0,20.212057,12.8,32.2
5.0,78.0,0.75,0.0,0.0,19.853096,12.8,32.2
4.5,79.5,0.375,0.0,0.0,19.532803,12.8,32.2
4.0,81.0,0.0,0.0,0.0,19.246304,12.8,32.2
3.5,84.0,0.375,0.0,0.0,19.258608,12.8,32.2
3.0,87.0,0.75,0.0,0.0,19.207136,12.8,32.2
2.5,90.0,1.125,0.0,0.0,19.075798,12.8,32.2
2.0,93.0,1.5,0.0,0.0,18.924614,12.8,32.2
1.75,93.0,1.125,0.0,0.0,18.78761,12.8,32.2
1.5,93.0,0.75,0.0,0.0,18.660507,12.8,32.2
1.25,93.0,0.375,0.0,0.0,18.537844,12.8,32.2
1.0,93.0,0.0,0.0,0.0,18.419037,12.8,32.2
1.25,91.5,0.0,0.0,0.0,18.309551,12.8,32.2
1.5,90.0,0.0,0.0,0.0,18.208748,12.8,32.2
1.75,88.5,0.0,0.0,0.0,18.114796,12.8,32.2
2.0,87.0,0.0,0.0,0.0,18.026875,12.8,32.2
1.95,87.25,0.0,0.0,0.0,17.938745,12.8,32.2
1.9,87.5,0.0,0.0,0.0,17.851068,12.8,32.2
1.85,87.75,0.0,0.0,0.0,17.765545,12.8,32.2
1.8,88.0,0.0,0.0,0.0,17.682745,12.8,32.2
1.75,88.5,0.0,0.0,0.0,17.602486,12.8,32.2
1.7,89.0,0.0,0.0,0.0,17.52471,12.8,32.2
1.65,89.5,0.0,0.0,0.0,17.449398,12.8,32.2
1.6,90.0,0.0,0.0,0.0,17.376484,12.8,32.2
1.525,90.0,0.0,0.0,0.0,17.305595,12.8,40.0
1.45,90.0,0.0,0.0,0.0,17.236662,12.8,40.0
1.375,90.0,0.0,0.0,0.0,17.169674,12.8,40.0
1.3,90.0,0.0,0.0,0.0,17.104574,12.8,40.0
1.275,90.5,0.0,0.0,0.0,17.04233,12.8,40.0
1.25,91.0,0.0,0.0,0.0,16.982956,12.8,40.0
1.225,91.5,0.0,0.0,0.0,16.925867,12.8,40.0
1.2,92.0,0.0,0.0,0.0,16.870787,12.8,40.0
1.175,92.0,0.0,0.0,0.0,16.81774,12.8,40.0
1.15,92.0,0.0,0.0,0.0,16.76653,12.8,40.0
1.125,92.0,0.0,0.0,0.0,16.717165,12.8,40.0
1.1,92.0,0.0,0.0,0.0,16.66954,12.8,40.0
1.1,92.0,0.0,0.0,0.0,16.62383,12.8,40.0
1.1,92.0,0.0,0.0,0.0,16.57984,12.8,40.0
1.1,92.0,0.0,0.0,0.0,16.53743,12.8,40.0
1.1,92.0,0.0,0.0,0.0,16.496548,12.8,40.0
1.075,92.25,0.0,0.0,0.0,16.469336,12.8,40.0
1.05,92.5,0.0,0.0,0.0,16.446247,12.8,40.0
1.025,92.75,0.0,0.0,0.0,16.424301,12.8,40.0
1.0,93.0,0.0,0.0,0.0,16.403988,12.8,40.0
1.5,93.0,0.0,0.0,0.0,16.395018,12.8,40.0
2.0,93.0,0.0,0.0,0.0,16.395878,12.8,40.0
2.5,93.0,0.0,0.0,0.0,16.403297,12.8,40.0
3.0,93.0,0.0,0.0,0.0,16.415857,12.8,40.0
3.0,93.0,0.375,0.0,0.0,16.420322,12.8,40.0
3.0,93.0,0.75,0.0,0.0,16.418394,12.8,40.0
3.0,93.0,1.125,0.0,0.0,16.413942,12.8,40.0
3.0,93.0,1.5,0.0,0.0,16.416842,12.8,40.0
3.0,93.0,1.125,0.0,0.0,17.698317,21.1,23.9
3.0,93.0,0.75,0.0,0.0,18.68144,21.1,23.9
3.0,93.0,0.375,0.0,0.0,19.166271,21.1,23.9
3.0,93.0,0.0,0.0,0.0,19.55969,21.1,23.9
3.25,93.0,0.0,0.0,0.0,20.054941,21.1,23.9
3.5,93.0,0.0,0.0,0.0,20.378933,21.1,23.9
3.75,93.0,0.0,0.0,0.0,20.703463,21.1,23.9
4.0,93.0,0.0,0.0,0.0,20.98583,21.1,23.9
4.0,91.5,0.0,0.0,0.0,21.094648,21.1,23.9
4.0,90.0,0.0,0.0,0.0,21.099539,21.1,23.9
4.0,88.5,0.0,0.0,0.0,21.099974,21.1,23.9
4.0,87.0,0.0,0.0,0.0,21.10002,21.1,23.9
4.25,87.0,0.0,0.0,0.0,21.100004,21.1,23.9
4.5,87.0,0.0,0.0,0.0,21.099989,21.1,23.9
4.75,87.0,0.0,0.0,0.0,21.09998,21.1,23.9
5.0,87.0,0.0,0.0,0.0,21.099968,21.1,23.9
5.0,87.0,0.0,0.0,0.0,21.099974,21.1,23.9
5.0,87.0,0.0,0.0,0.0,21.099976,21.1,23.9
5.0,87.0,0.0,0.0,0.0,21.099977,21.1,23.9
5.0,87.0,0.0,0.0,0.0,21.099977,21.1,23.9
5.25,87.0,0.525,0.0,0.0,21.099962,21.1,23.9
5.5,87.0,1.05,0.0,0.0,21.099949,21.1,23.9
5.75,87.0,1.575,0.0,0.0,21.099937,21.1,23.9
6.0,87.0,2.1,0.0,0.0,21.099928,21.1,23.9
6.0,87.0,2.475,0.0,0.0,20.400524,12.8,32.2
6.0,87.0,2.85,0.0,0.0,19.992685,12.8,32.2
6.0,87.0,3.225,0.0,0.0,19.60418,12.8,32.2
6.0,87.0,3.6,0.0,0.0,19.408886,12.8,32.2
5.75,87.0,3.6,0.0,0.0,19.293072,12.8,32.2
5.5,87.0,3.6,0.0,0.0,19.186565,12.8,32.2
5.25,87.0,3.6,128.0,0.0,19.412415,12.8,32.2
5.0,87.0,3.6,256.0,0.0,19.934422,12.8,32.2
5.25,85.5,3.35,384.0,0.0,20.759892,12.8,32.2
5.5,84.0,3.1,512.0,0.0,21.839163,12.8,32.2
5.75,82.5,2.85,473.25,0.0,22.792809,12.8,32.2
6.0,81.0,2.6,434.5,0.0,23.165924,12.8,32.2
6.0,73.5,2.6,395.75,0.0,23.650661,12.8,32.2
6.0,66.0,2.6,357.0,0.0,23.80868,12.8,32.2
6.0,58.5,2.6,303.0,0.0,23.812248,12.8,32.2
6.0,51.0,2.6,249.0,0.0,23.679497,12.8,32.2
5.75,53.0,2.725,195.0,0.0,23.394758,12.8,32.2
5.5,55.0,2.85,141.0,0.0,22.898884,12.8,32.2
5.25,57.0,2.975,105.75,0.0,22.35361,12.8,32.2
5.0,59.0,3.1,0.0,0.0,21.559072,12.8,32.2
4.75,60.25,2.975,0.0,0.0,20.76467,12.8,32.2
4.5,61.5,2.85,0.0,0.0,20.350182,12.8,32.2
4.25,62.75,2.725,0.0,0.0,19.754887,12.8,32.2
4.0,64.0,2.6,0.0,0.0,19.374662,12.8,32.2
3.75,68.25,2.6,0.0,0.0,19.221584,12.8,32.2
3.5,72.5,2.6,0.0,0.0,19.077837,12.8,32.2
3.25,76.75,2.6,0.0,0.0,18.905663,12.8,32.2
3.0,81.0,2.6,0.0,0.0,18.733894,12.8,32.2
3.0,77.75,2.475,0.0,0.0,18.579926,12.8,32.2
3.0,74.5,2.35,0.0,0.0,18.441101,12.8,32.2
3.0,71.25,2.225,0.0,0.0,18.313469,12.8,32.2
3.0,68.0,2.1,0.0,0.0,18.195396,12.8,32.2
3.25,67.0,2.225,0.0,0.0,18.08848,12.8,32.2
3.5,66.0,2.35,0.0,0.0,17.991867,12.8,32.2
3.75,65.0,2.475,0.0,0.0,17.90408,12.8,32.2
4.0,64.0,2.6,0.0,0.0,17.6674,12.8,32.2
3.95,64.25,2.575,0.0,0.0,17.627047,12.8,32.2
3.9,64.5,2.55,0.0,0.0,17.600609,12.8,32.2
3.85,64.75,2.525,0.0,0.0,17.546978,12.8,32.2
3.8,65.0,2.5,0.0,0.0,17.485302,12.8,32.2
3.75,65.25,2.5,0.0,0.0,17.42537,12.8,32.2
3.7,65.5,2.5,0.0,0.0,17.367754,12.8,32.2
3.65,65.75,2.5,0.0,0.0,17.311869,12.8,32.2
3.6,66.0,2.5,0.0,0.0,17.257679,12.8,32.2
3.525,66.0,2.475,0.0,0.0,17.130451,12.8,40.0
3.45,66.0,2.45,0.0,0.0,17.020515,12.8,40.0
3.375,66.0,2.425,0.0,0.0,16.935064,12.8,40.0
3.3,66.0,2.4,0.0,0.0,16.858511,12.8,40.0
3.275,66.25,2.375,0.0,0.0,16.78636,12.8,40.0
3.25,66.5,2.35,0.0,0.0,16.718405,12.8,40.0
3.225,66.75,2.325,0.0,0.0,16.654486,12.8,40.0
3.2,67.0,2.3,0.0,0.0,16.59385,12.8,40.0
3.175,67.25,2.275,0.0,0.0,16.535936,12.8,40.0
3.15,67.5,2.25,0.0,0.0,16.480513,12.8,40.0
3.125,67.75,2.225,0.0,0.0,16.427425,12.8,40.0
3.1,68.0,2.2,0.0,0.0,16.37652,12.8,40.0
3.1,68.0,2.2,0.0,0.0,16.328045,12.8,40.0
3.1,68.0,2.2,0.0,0.0,16.294935,12.8,40.0
3.1,68.0,2.2,0.0,0.0,16.266798,12.8,40.0
3.1,68.0,2.2,0.0,0.0,16.240309,12.8,40.0
3.075,68.0,2.175,0.0,0.0,16.21586,12.8,40.0
3.05,68.0,2.15,0.0,0.0,16.19353,12.8,40.0
3.025,68.0,2.125,0.0,0.0,16.173376,12.8,40.0
3.0,68.0,2.1,0.0,0.0,16.155249,12.8,40.0
3.0,68.0,2.475,0.0,0.0,16.136106,12.8,40.0
3.0,68.0,2.85,0.0,0.0,16.116446,12.8,40.0
3.0,68.0,3.225,0.0,0.0,16.097092,12.8,40.0
3.0,68.0,3.6,0.0,0.0,16.07827,12.8,40.0
3.0,68.0,3.225,0.0,0.0,15.987675,12.8,40.0
3.0,68.0,2.85,0.0,0.0,15.936431,12.8,40.0
3.0,68.0,2.475,0.0,0.0,15.910527,12.8,40.0
3.0,68.0,2.1,15.0,0.0,15.905838,12.8,40.0
3.25,67.0,2.1,22.0,0.0,17.271366,21.1,23.9
3.5,66.0,2.1,29.0,0.0,18.392666,21.1,23.9
3.75,65.0,2.1,34.75,0.0,18.95568,21.1,23.9
4.0,64.0,2.1,40.5,0.0,19.578192,21.1,23.9
4.0,64.0,2.1,46.25,11.0,20.623718,21.1,23.9
4.0,64.0,2.1,52.0,11.0,21.091825,21.1,23.9
4.0,64.0,2.1,53.0,11.0,21.099787,21.1,23.9
4.0,64.0,2.1,54.0,11.0,21.10012,21.1,23.9
4.5,63.0,1.575,55.0,11.0,21.09989,21.1,23.9
5.0,62.0,1.05,56.0,11.0,21.233168,21.1,23.9
5.5,61.0,0.525,56.5,11.0,21.4359,21.1,23.9
6.0,60.0,0.0,57.0,11.0,21.708254,21.1,23.9
6.25,58.0,0.525,57.5,11.0,21.940464,21.1,23.9
6.5,56.0,1.05,58.0,11.0,22.160778,21.1,23.9
6.75,54.0,1.575,43.5,11.0,22.330923,21.1,23.9
7.0,52.0,2.1,29.0,11.0,22.456354,21.1,23.9
6.75,57.75,2.225,14.5,8.8,22.51293,21.1,23.9
6.5,63.5,2.35,0.0,8.8,22.539988,21.1,23.9
6.25,69.25,2.475,0.0,8.8,22.572886,21.1,23.9
6.0,75.0,2.6,0.0,8.8,22.609577,21.1,23.9
6.0,73.75,2.6,0.0,4.4,22.598484,21.1,23.9
6.0,72.5,2.6,0.0,4.4,22.595654,21.1,23.9
6.0,71.25,2.6,0.0,4.4,22.59911,21.1,23.9
6.0,70.0,2.6,0.0,4.4,22.603037,21.1,23.9
6.25,67.75,2.325,0.0,8.8,22.660114,21.1,23.9
6.5,65.5,2.05,0.0,8.8,22.713602,21.1,23.9
6.75,63.25,1.775,0.0,8.8,22.759989,21.1,23.9
7.0,61.0,1.5,0.0,8.8,22.803175,21.1,23.9
6.75,66.0,1.5,0.0,11.0,22.810286,21.1,23.9
6.5,71.0,1.5,0.0,11.0,22.809082,21.1,23.9
6.25,76.0,1.5,0.0,11.0,22.80696,21.1,23.9
6.0,81.0,1.5,0.0,11.0,22.797834,21.1,23.9
6.0,75.75,1.5,0.0,11.0,22.736774,21.1,23.9
6.0,70.5,1.5,0.0,11.0,22.683218,21.1,23.9
6.0,65.25,1.5,0.0,11.0,22.64031,21.1,23.9
6.0,60.0,1.5,0.0,11.0,22.59598,21.1,23.9
6.0,60.0,1.65,0.0,11.0,22.44819,21.1,23.9
6.0,60.0,1.8,0.0,11.0,22.316597,21.1,23.9
6.0,60.0,1.95,0.0,11.0,22.22086,21.1,23.9
6.0,60.0,2.1,0.0,11.0,22.137518,21.1,23.9
6.0,62.5,1.575,0.0,11.0,22.066133,21.1,23.9
6.0,65.0,1.05,0.0,11.0,22.003748,21.1,23.9
6.0,67.5,0.525,0.0,11.0,21.95509,21.1,23.9
6.0,70.0,0.0,0.0,11.0,21.903841,21.1,23.9
5.75,71.25,0.0,0.0,5.5,21.437738,12.8,40.0
5.5,72.5,0.0,0.0,5.5,21.008318,12.8,40.0
5.25,73.75,0.0,0.0,5.5,20.750223,12.8,40.0
5.0,75.0,0.0,0.0,5.5,20.576168,12.8,40.0
4.75,76.5,0.0,0.0,1.1,20.232002,12.8,40.0
