Site Outdoor Air Drybulb Temperature(Environment),Site Outdoor Air Relative Humidity(Environment),Site Wind Speed(Environment),Site Direct Solar Radiation Rate per Area(Environment),Zone People Occupant Count(SPACE1-1),Zone Air Temperature(SPACE1-1),Zone Thermostat Heating Setpoint Temperature(SPACE1-1),Zone Thermostat Cooling Setpoint Temperature(SPACE1-1)
7.8,93.0,3.6,0.0,0.0,18.029905,12.8,40.0
7.65,92.25,3.725,0.0,0.0,17.992325,12.8,40.0
7.5,91.5,3.85,0.0,0.0,17.952782,12.8,40.0
7.35,90.75,3.975,0.0,0.0,17.912178,12.8,40.0
7.2,90.0,4.1,0.0,0.0,17.870893,12.8,40.0
7.2,90.0,4.35,0.0,0.0,17.832466,12.8,40.0
7.2,90.0,4.6,0.0,0.0,17.796679,12.8,40.0
7.2,90.0,4.85,0.0,0.0,17.762615,12.8,40.0
7.2,90.0,5.1,0.0,0.0,17.72988,12.8,40.0
7.075,88.75,5.1,0.0,0.0,17.696,12.8,40.0
6.95,87.5,5.1,0.0,0.0,17.660738,12.8,40.0
6.825,86.25,5.1,0.0,0.0,17.62507,12.8,40.0
6.7,85.0,5.1,0.0,0.0,17.588943,12.8,40.0
6.7,85.0,5.1,0.0,0.0,17.555782,12.8,40.0
6.7,85.0,5.1,0.0,0.0,17.525303,12.8,40.0
6.7,85.0,5.1,0.0,0.0,17.496582,12.8,40.0
6.7,85.0,5.1,0.0,0.0,17.469225,12.8,40.0
6.825,85.25,5.1,0.0,0.0,17.445827,12.8,40.0
6.95,85.5,5.1,0.0,0.0,17.426544,12.8,40.0
7.075,85.75,5.1,0.0,0.0,17.410559,12.8,40.0
7.2,86.0,5.1,0.0,0.0,17.411854,12.8,40.0
7.2,87.0,4.85,0.0,0.0,17.420408,12.8,40.0
7.2,88.0,4.6,0.0,0.0,17.43266,12.8,40.0
7.2,89.0,4.35,0.0,0.0,17.455715,12.8,40.0
7.2,90.0,4.1,0.0,0.0,17.490068,12.8,40.0
7.2,90.0,4.625,0.0,0.0,17.531412,21.1,23.9
7.2,90.0,5.15,0.0,0.0,17.579071,21.1,23.9
7.2,90.0,5.675,0.0,0.0,17.635382,21.1,23.9
7.2,90.0,6.2,0.0,0.0,17.699995,21.1,23.9
7.475,89.0,6.7,0.0,0.0,17.778915,21.1,23.9
7.75,88.0,7.2,0.0,0.0,17.871132,21.1,23.9
8.025,87.0,7.7,0.0,0.0,17.971987,21.1,23.9
8.3,86.0,8.2,0.0,0.0,18.080109,21.1,23.9
8.45,86.75,8.2,0.0,0.0,18.193323,21.1,23.9
8.6,87.5,8.2,0.0,0.0,18.311422,21.1,23.9
8.75,88.25,8.2,0.0,0.0,18.431322,21.1,23.9
8.9,89.0,8.2,0.0,0.0,18.553314,21.1,23.9
9.025,88.25,8.075,0.0,0.0,18.67732,21.1,23.9
9.15,87.5,7.95,0.0,0.0,18.803354,21.1,23.9
9.275,86.75,7.825,0.0,0.0,18.927622,21.1,23.9
9.4,86.0,7.7,0.0,0.0,19.049976,21.1,23.9
9.4,87.0,7.575,0.0,0.0,19.167982,21.1,23.9
9.4,88.0,7.45,0.0,0.0,19.282354,21.1,23.9
9.4,89.0,7.325,0.0,0.0,19.379301,21.1,23.9
9.4,90.0,7.2,0.0,0.0,19.459051,21.1,23.9
9.275,89.75,7.075,0.0,0.0,19.522438,21.1,23.9
9.15,89.5,6.95,0.0,0.0,19.571434,21.1,23.9
9.025,89.25,6.825,0.0,0.0,19.614717,21.1,23.9
8.9,89.0,6.7,0.0,0.0,19.65372,21.1,23.9
8.9,89.0,6.575,0.0,0.0,19.69057,12.8,32.2
8.9,89.0,6.45,0.0,0.0,19.725124,12.8,32.2
8.9,89.0,6.325,0.0,0.0,19.7537,12.8,32.2
8.9,89.0,6.2,0.0,0.0,19.776222,12.8,32.2
8.75,88.25,6.2,0.0,0.0,19.789572,12.8,32.2
8.6,87.5,6.2,0.0,0.0,19.794535,12.8,32.2
8.45,86.75,6.2,0.0,0.0,19.789404,12.8,32.2
8.3,86.0,6.2,0.0,0.0,19.774769,12.8,32.2
8.45,85.25,6.325,0.0,0.0,19.758596,12.8,32.2
8.6,84.5,6.45,0.0,0.0,19.741386,12.8,32.2
8.75,83.75,6.575,0.0,0.0,19.724419,12.8,32.2
8.9,83.0,6.7,0.0,0.0,19.707893,12.8,32.2
8.9,83.75,6.45,0.0,0.0,19.688713,12.8,32.2
8.9,84.5,6.2,0.0,0.0,19.666695,12.8,32.2
8.9,85.25,5.95,0.0,0.0,19.631971,12.8,32.2
8.9,86.0,5.7,0.0,0.0,19.584164,12.8,32.2
9.025,85.25,5.95,0.0,0.0,19.526783,12.8,32.2
9.15,84.5,6.2,0.0,0.0,19.461231,12.8,32.2
9.275,83.75,6.45,0.0,0.0,19.393892,12.8,32.2
9.4,83.0,6.7,0.0,0.0,19.325943,12.8,32.2
9.275,83.75,6.45,0.0,0.0,19.25141,12.8,32.2
9.15,84.5,6.2,0.0,0.0,19.170048,12.8,32.2
9.025,85.25,5.95,0.0,0.0,19.094423,12.8,32.2
8.9,86.0,5.7,0.0,0.0,19.0075,12.8,32.2
8.9,85.25,5.55,0.0,0.0,18.92746,12.8,32.2
8.9,84.5,5.4,0.0,0.0,18.857262,12.8,32.2
8.9,83.75,5.25,0.0,0.0,18.793669,12.8,32.2
8.9,83.0,5.1,0.0,0.0,18.734768,12.8,32.2
8.9,83.75,5.625,0.0,0.0,18.678339,12.8,32.2
8.9,84.5,6.15,0.0,0.0,18.624243,12.8,32.2
8.9,85.25,6.675,0.0,0.0,18.572657,12.8,32.2
8.9,86.0,7.2,0.0,0.0,18.523819,12.8,32.2
8.9,86.0,6.825,0.0,0.0,18.478825,12.8,32.2
8.9,86.0,6.45,0.0,0.0,18.437351,12.8,32.2
8.9,86.0,6.075,0.0,0.0,18.398842,12.8,32.2
8.9,86.0,5.7,0.0,0.0,18.362944,12.8,32.2
8.9,85.25,5.95,0.0,0.0,18.326965,12.8,32.2
8.9,84.5,6.2,0.0,0.0,18.290627,12.8,32.2
8.9,83.75,6.45,0.0,0.0,18.254532,12.8,32.2
8.9,83.0,6.7,0.0,0.0,18.21903,12.8,32.2
8.75,83.0,5.925,0.0,0.0,18.18377,12.8,32.2
8.6,83.0,5.15,0.0,0.0,18.148787,12.8,32.2
8.45,83.0,4.375,0.0,0.0,18.114233,12.8,32.2
8.3,83.0,3.6,0.0,0.0,18.080175,12.8,32.2
8.3,83.75,3.725,0.0,0.0,17.962423,12.8,40.0
8.3,84.5,3.85,0.0,0.0,17.857758,12.8,40.0
8.3,85.25,3.975,0.0,0.0,17.780693,12.8,40.0
8.3,86.0,4.1,0.0,0.0,17.716455,12.8,40.0
8.3,85.25,4.225,0.0,0.0,17.656595,12.8,40.0
8.3,84.5,4.35,0.0,0.0,17.599771,12.8,40.0
8.3,83.75,4.475,0.0,0.0,17.546434,12.8,40.0
8.3,83.0,4.6,0.0,0.0,17.496162,12.8,40.0
8.45,82.25,4.725,0.0,0.0,17.452583,12.8,40.0
8.6,81.5,4.85,0.0,0.0,17.415562,12.8,40.0
8.75,80.75,4.975,0.0,0.0,17.383787,12.8,40.0
8.9,80.0,5.1,0.0,0.0,17.356634,12.8,40.0
8.9,80.0,4.85,0.0,0.0,17.331104,12.8,40.0
8.9,80.0,4.6,0.0,0.0,17.30702,12.8,40.0
8.9,80.0,4.35,0.0,0.0,17.284805,12.8,40.0
8.9,80.0,4.1,0.0,0.0,17.264519,12.8,40.0
9.025,81.5,4.1,0.0,0.0,17.249315,12.8,40.0
9.15,83.0,4.1,0.0,0.0,17.238617,12.8,40.0
9.275,84.5,4.1,0.0,0.0,17.231342,12.8,40.0
9.4,86.0,4.1,0.0,0.0,17.227142,12.8,40.0
9.55,85.25,3.975,0.0,0.0,17.22524,12.8,40.0
9.7,84.5,3.85,0.0,0.0,17.225433,12.8,40.0
9.85,83.75,3.725,0.0,0.0,17.227697,12.8,40.0
10.0,83.0,3.6,5.5,0.0,17.257746,12.8,40.0
10.0,83.75,3.725,8.25,0.0,17.299395,12.8,40.0
10.0,84.5,3.85,11.0,0.0,17.346657,12.8,40.0
10.0,85.25,3.975,16.5,0.0,17.419306,12.8,40.0
10.0,86.0,4.1,22.0,0.0,17.508707,12.8,40.0
10.15,86.75,4.1,27.5,0.0,19.515213,21.1,23.9
10.3,87.5,4.1,33.0,0.0,20.79675,21.1,23.9
10.45,88.25,4.1,83.25,0.0,21.089508,21.1,23.9
10.6,89.0,4.1,133.5,0.0,21.09909,21.1,23.9
10.725,89.0,4.35,183.75,11.0,21.099932,21.1,23.9
10.85,89.0,4.6,234.0,11.0,21.099962,21.1,23.9
10.975,89.0,4.85,183.5,11.0,21.103703,21.1,23.9
11.1,89.0,5.1,133.0,11.0,21.266506,21.1,23.9
11.375,88.25,5.1,82.5,11.0,21.79109,21.1,23.9
11.65,87.5,5.1,32.0,11.0,22.30461,21.1,23.9
11.925,86.75,5.1,26.25,11.0,22.618744,21.1,23.9
12.2,86.0,5.1,20.5,11.0,23.079634,21.1,23.9
12.625,85.25,5.75,14.75,11.0,23.470312,21.1,23.9
13.05,84.5,6.4,9.0,11.0,23.847502,21.1,23.9
13.475,83.75,7.05,32.75,11.0,23.896917,21.1,23.9
13.9,83.0,7.7,56.5,11.0,23.899118,21.1,23.9
14.025,84.75,8.1,80.25,8.8,23.89928,21.1,23.9
14.15,86.5,8.5,104.0,8.8,23.899452,21.1,23.9
14.275,88.25,8.9,94.5,8.8,23.899628,21.1,23.9
14.4,90.0,9.3,85.0,8.8,23.899763,21.1,23.9
14.7,90.0,8.25,75.5,4.4,23.89964,21.1,23.9
15.0,90.0,7.2,66.0,4.4,23.899626,21.1,23.9
15.3,90.0,6.15,187.0,4.4,23.89968,21.1,23.9
15.6,90.0,5.1,308.0,4.4,23.899742,21.1,23.9
16.425,87.0,5.625,429.0,8.8,23.899681,21.1,23.9
17.25,84.0,6.15,550.0,8.8,23.89956,21.1,23.9
18.075,81.0,6.675,587.5,8.8,23.899511,21.1,23.9
18.9,78.0,7.2,625.0,8.8,23.899511,21.1,23.9
19.025,73.25,8.225,662.5,11.0,23.923748,21.1,23.9
19.15,68.5,9.25,700.0,11.0,23.973175,21.1,23.9
19.275,63.75,10.275,699.0,11.0,24.063927,21.1,23.9
19.4,59.0,11.3,698.0,11.0,24.163656,21.1,23.9
19.4,55.5,11.825,697.0,11.0,24.213945,21.1,23.9
19.4,52.0,12.35,696.0,11.0,24.274643,21.1,23.9
19.4,48.5,12.875,620.0,11.0,24.324032,21.1,23.9
19.4,45.0,13.4,544.0,11.0,24.39237,21.1,23.9
19.275,44.5,12.375,468.0,11.0,24.34317,21.1,23.9
19.15,44.0,11.35,392.0,11.0,24.292784,21.1,23.9
19.025,43.5,10.325,386.0,11.0,24.28485,21.1,23.9
18.9,43.0,9.3,380.0,11.0,24.290722,21.1,23.9
18.35,42.75,9.3,374.0,11.0,26.36222,21.1,23.9
17.8,42.5,9.3,368.0,11.0,27.842176,21.1,23.9
17.25,42.25,9.3,295.75,11.0,28.71691,21.1,23.9
16.7,42.0,9.3,223.5,11.0,29.16356,21.1,23.9
16.275,43.25,8.9,151.25,5.5,29.076355,12.8,40.0
15.85,44.5,8.5,79.0,5.5,28.75113,12.8,40.0
15.425,45.75,8.1,59.25,5.5,28.403114,12.8,40.0
15.0,47.0,7.7,0.0,5.5,28.049208,12.8,40.0
14.725,47.0,6.925,0.0,1.1,27.5225,12.8,40.0
14.45,47.0,6.15,0.0,1.1,26.878754,12.8,40.0
14.175,47.0,5.375,0.0,1.1,26.476559,12.8,40.0
13.9,47.0,4.6,0.0,1.1,25.986773,12.8,40.0
13.75,47.5,4.725,0.0,1.1,25.452898,12.8,40.0
13.6,48.0,4.85,0.0,1.1,24.94185,12.8,40.0
13.45,48.5,4.975,0.0,1.1,24.641106,12.8,40.0
13.3,49.0,5.1,0.0,1.1,24.14403,12.8,40.0
13.175,49.75,5.1,0.0,0.0,23.720945,12.8,40.0
13.05,50.5,5.1,0.0,0.0,23.266361,12.8,40.0
12.925,51.25,5.1,0.0,0.0,22.87973,12.8,40.0
12.8,52.0,5.1,0.0,0.0,22.548529,12.8,40.0
12.65,53.0,5.05,0.0,0.0,22.243553,12.8,40.0
12.5,54.0,5.0,0.0,0.0,21.960924,12.8,40.0
12.35,55.0,4.95,0.0,0.0,21.698378,12.8,40.0
12.2,56.0,4.9,0.0,0.0,21.453192,12.8,40.0
12.075,56.75,4.825,0.0,0.0,21.232616,12.8,40.0
11.95,57.5,4.75,0.0,0.0,21.02993,12.8,40.0
11.825,58.25,4.675,0.0,0.0,20.838987,12.8,40.0
11.7,59.0,4.6,0.0,0.0,20.657866,12.8,40.0
11.55,59.5,4.875,0.0,0.0,20.484451,12.8,40.0
11.4,60.0,5.15,0.0,0.0,20.341394,12.8,40.0
11.25,60.5,5.425,0.0,0.0,20.206184,12.8,40.0
11.1,61.0,5.7,0.0,0.0,20.071482,12.8,40.0
10.975,61.5,5.55,0.0,0.0,19.940954,12.8,40.0
10.85,62.0,5.4,0.0,0.0,19.816,12.8,40.0
10.725,62.5,5.25,0.0,0.0,19.697178,12.8,40.0
10.6,63.0,5.1,0.0,0.0,19.583122,12.8,40.0
10.6,63.5,5.25,0.0,0.0,19.477089,12.8,40.0
10.6,64.0,5.4,0.0,0.0,19.378487,12.8,40.0
10.6,64.5,5.55,0.0,0.0,19.285862,12.8,40.0
10.6,65.0,5.7,0.0,0.0,19.198385,12.8,40.0
10.6,65.0,5.55,0.0,0.0,19.116125,12.8,40.0
10.6,65.0,5.4,0.0,0.0,19.038681,12.8,40.0
10.6,65.0,5.25,0.0,0.0,18.965551,12.8,40.0
10.6,65.0,5.1,0.0,0.0,18.896353,12.8,40.0
10.6,65.75,5.25,0.0,0.0,18.831303,12.8,40.0
10.6,66.5,5.4,0.0,0.0,18.769829,12.8,40.0
10.6,67.25,5.55,0.0,0.0,18.711527,12.8,40.0
10.6,68.0,5.7,0.0,0.0,18.65622,12.8,40.0
10.6,68.75,5.7,0.0,0.0,18.602701,12.8,40.0
10.6,69.5,5.7,0.0,0.0,18.550932,12.8,40.0
10.6,70.25,5.7,0.0,0.0,18.501095,12.8,40.0
10.6,71.0,5.7,142.5,0.0,18.50176,12.8,40.0
10.75,70.5,5.775,204.25,0.0,18.52351,12.8,40.0
10.9,70.0,5.85,266.0,0.0,18.578167,12.8,40.0
11.05,69.5,5.925,357.75,0.0,18.658094,12.8,40.0
11.2,69.0,6.0,449.5,0.0,18.786556,12.8,40.0
11.6,67.75,6.05,541.25,0.0,20.782528,21.1,23.9
12.0,66.5,6.1,633.0,0.0,21.097435,21.1,23.9
12.4,65.25,6.15,474.75,0.0,21.104113,21.1,23.9
12.8,64.0,6.2,316.5,0.0,21.102242,21.1,23.9
12.925,66.0,5.925,158.25,11.0,21.14761,21.1,23.9
13.05,68.0,5.65,0.0,11.0,21.331032,21.1,23.9
13.175,70.0,5.375,53.0,11.0,21.588537,21.1,23.9
13.3,72.0,5.1,106.0,11.0,21.861681,21.1,23.9
13.875,67.25,5.1,159.0,11.0,22.437677,21.1,23.9
14.45,62.5,5.1,212.0,11.0,23.063278,21.1,23.9
15.025,57.75,5.1,376.5,11.0,23.572277,21.1,23.9
15.6,53.0,5.1,541.0,11.0,23.843206,21.1,23.9
16.15,51.75,5.625,705.5,11.0,23.898273,21.1,23.9
16.7,50.5,6.15,870.0,11.0,23.89926,21.1,23.9
17.25,49.25,6.675,832.0,11.0,23.89878,21.1,23.9
17.8,48.0,7.2,794.0,11.0,23.898502,21.1,23.9
18.2,47.0,7.45,756.0,8.8,23.898533,21.1,23.9
18.6,46.0,7.7,718.0,8.8,23.898727,21.1,23.9
19.0,45.0,7.95,714.0,8.8,23.89893,21.1,23.9
19.4,44.0,8.2,710.0,8.8,23.910948,21.1,23.9
19.7,42.75,7.95,706.0,4.4,23.900305,21.1,23.9
20.0,41.5,7.7,702.0,4.4,23.899677,21.1,23.9
20.3,40.25,7.45,600.75,4.4,23.899672,21.1,23.9
20.6,39.0,7.2,499.5,4.4,23.89963,21.1,23.9
21.0,37.5,7.325,398.25,8.8,23.940664,21.1,23.9
21.4,36.0,7.45,297.0,8.8,23.969921,21.1,23.9
21.8,34.5,7.575,309.0,8.8,23.99727,21.1,23.9
22.2,33.0,7.7,321.0,8.8,24.031149,21.1,23.9
22.35,32.25,7.7,333.0,11.0,24.111544,21.1,23.9
22.5,31.5,7.7,345.0,11.0,24.193855,21.1,23.9
22.65,30.75,7.7,313.5,11.0,24.26714,21.1,23.9
22.8,30.0,7.7,282.0,11.0,24.334208,21.1,23.9
22.8,29.75,7.7,250.5,11.0,24.345074,21.1,23.9
22.8,29.5,7.7,219.0,11.0,24.340275,21.1,23.9
22.8,29.25,7.7,234.5,11.0,24.34653,21.1,23.9
22.8,29.0,7.7,250.0,11.0,24.360935,21.1,23.9
22.8,29.25,7.7,265.5,11.0,24.27284,21.1,23.9
22.8,29.5,7.7,281.0,11.0,24.220577,21.1,23.9
22.8,29.75,7.7,224.5,11.0,24.166397,21.1,23.9
22.8,30.0,7.7,168.0,11.0,24.085499,21.1,23.9
22.525,31.0,7.325,111.5,11.0,26.042194,21.1,23.9
22.25,32.0,6.95,55.0,11.0,27.870777,21.1,23.9
21.975,33.0,6.575,41.25,11.0,28.53144,21.1,23.9
21.7,34.0,6.2,27.5,11.0,28.960274,21.1,23.9
21.425,34.75,6.575,13.75,5.5,28.922367,12.8,40.0
21.15,35.5,6.95,0.0,5.5,28.62448,12.8,40.0
20.875,36.25,7.325,0.0,5.5,28.37887,12.8,40.0
20.6,37.0,7.7,0.0,5.5,28.232061,12.8,40.0
20.175,38.25,6.8,0.0,1.1,27.847746,12.8,40.0
19.75,39.5,5.9,0.0,1.1,27.372812,12.8,40.0
19.325,40.75,5.0,0.0,1.1,26.999582,12.8,40.0
18.9,42.0,4.1,0.0,1.1,26.689587,12.8,40.0
18.9,42.25,4.625,0.0,1.1,26.24936,12.8,40.0
18.9,42.5,5.15,0.0,1.1,25.828266,12.8,40.0
18.9,42.75,5.675,0.0,1.1,25.490831,12.8,40.0
18.9,43.0,6.2,0.0,1.1,25.203773,12.8,40.0
18.475,44.75,5.675,0.0,0.0,24.839653,12.8,40.0
18.05,46.5,5.15,0.0,0.0,24.427614,12.8,40.0
17.625,48.25,4.625,0.0,0.0,24.068636,12.8,40.0
17.2,50.0,4.1,0.0,0.0,23.75187,12.8,40.0
17.075,50.75,3.975,0.0,0.0,23.464287,12.8,40.0
16.95,51.5,3.85,0.0,0.0,23.202663,12.8,40.0
16.825,52.25,3.725,0.0,0.0,22.969917,12.8,40.0
16.7,53.0,3.6,0.0,0.0,22.756401,12.8,40.0
16.125,56.5,3.975,0.0,0.0,22.542648,12.8,40.0
15.55,60.0,4.35,0.0,0.0,22.326506,12.8,40.0
14.975,63.5,4.725,0.0,0.0,22.112043,12.8,40.0
14.4,67.0,5.1,0.0,0.0,21.900795,12.8,40.0
13.725,67.25,4.35,0.0,0.0,21.688948,12.8,40.0
13.05,67.5,3.6,0.0,0.0,21.475882,12.8,40.0
12.375,67.75,2.85,0.0,0.0,21.262974,12.8,40.0
11.7,68.0,2.1,0.0,0.0,21.050827,12.8,40.0
11.55,69.5,1.575,0.0,0.0,20.855476,12.8,40.0
11.4,71.0,1.05,0.0,0.0,20.67648,12.8,40.0
11.25,72.5,0.525,0.0,0.0,20.508326,12.8,40.0
11.1,74.0,0.0,0.0,0.0,20.368944,12.8,40.0
10.975,74.0,0.0,0.0,0.0,20.237663,12.8,40.0
10.85,74.0,0.0,0.0,0.0,20.107367,12.8,40.0
10.725,74.0,0.0,0.0,0.0,19.979977,12.8,40.0
10.6,74.0,0.0,0.0,0.0,19.857216,12.8,40.0
10.6,74.75,0.0,0.0,0.0,19.74403,12.8,40.0
10.6,75.5,0.0,0.0,0.0,19.639372,12.8,40.0
10.6,76.25,0.0,0.0,0.0,19.542227,12.8,40.0
10.6,77.0,0.0,0.0,0.0,19.450811,12.8,40.0
10.6,78.5,0.0,0.0,0.0,19.36571,12.8,40.0
10.6,80.0,0.0,0.0,0.0,19.286522,12.8,40.0
10.6,81.5,0.0,0.0,0.0,19.212559,12.8,40.0
10.6,83.0,0.0,0.0,0.0,19.143286,12.8,40.0
10.725,82.25,0.0,0.0,0.0,19.078497,12.8,40.0
10.85,81.5,0.0,0.0,0.0,19.01807,12.8,40.0
10.975,80.75,0.0,2.5,0.0,18.975174,12.8,40.0
11.1,80.0,0.0,5.0,0.0,18.949383,12.8,40.0
11.1,80.0,0.775,7.5,0.0,18.935026,12.8,40.0
11.1,80.0,1.55,10.0,0.0,18.930485,12.8,40.0
11.1,80.0,2.325,27.5,0.0,18.959686,12.8,40.0
11.1,80.0,3.1,45.0,0.0,19.016289,12.8,40.0
11.25,80.0,3.225,62.5,0.0,20.830963,21.1,23.9
11.4,80.0,3.35,80.0,0.0,21.097391,21.1,23.9
11.55,80.0,3.475,84.0,0.0,21.103096,21.1,23.9
11.7,80.0,3.6,88.0,0.0,21.102371,21.1,23.9
12.25,78.0,3.725,92.0,11.0,21.099619,21.1,23.9
12.8,76.0,3.85,96.0,11.0,21.230776,21.1,23.9
13.35,74.0,3.975,168.25,11.0,21.551691,21.1,23.9
13.9,72.0,4.1,240.5,11.0,21.940676,21.1,23.9
14.45,69.5,3.85,312.75,11.0,22.697004,21.1,23.9
15.0,67.0,3.6,385.0,11.0,23.315336,21.1,23.9
15.55,64.5,3.35,476.0,11.0,23.8785,21.1,23.9
16.1,62.0,3.1,567.0,11.0,23.898546,21.1,23.9
16.65,60.5,3.6,658.0,11.0,23.899137,21.1,23.9
17.2,59.0,4.1,749.0,11.0,23.899288,21.1,23.9
17.75,57.5,4.6,716.5,11.0,23.89903,21.1,23.9
18.3,56.0,5.1,684.0,11.0,23.898779,21.1,23.9
18.05,57.0,5.3,651.5,8.8,23.898777,21.1,23.9
17.8,58.0,5.5,619.0,8.8,23.898874,21.1,23.9
17.55,59.0,5.7,595.0,8.8,23.899254,21.1,23.9
17.3,60.0,5.9,571.0,8.8,23.902445,21.1,23.9
17.0,61.0,6.1,547.0,4.4,23.89965,21.1,23.9
16.7,62.0,6.3,523.0,4.4,23.899689,21.1,23.9
16.4,63.0,6.5,464.0,4.4,23.899576,21.1,23.9
16.1,64.0,6.7,405.0,4.4,23.89961,21.1,23.9
15.55,64.0,6.7,346.0,8.8,23.899128,21.1,23.9
15.0,64.0,6.7,287.0,8.8,23.898771,21.1,23.9
14.45,64.0,6.7,397.75,8.8,23.898523,21.1,23.9
13.9,64.0,6.7,508.5,8.8,23.898462,21.1,23.9
14.6,61.25,6.45,619.25,11.0,23.89861,21.1,23.9
15.3,58.5,6.2,730.0,11.0,23.901896,21.1,23.9
16.0,55.75,5.95,709.75,11.0,23.970272,21.1,23.9
16.7,53.0,5.7,689.5,11.0,24.077524,21.1,23.9
16.7,50.25,5.825,669.25,11.0,24.124422,21.1,23.9
16.7,47.5,5.95,649.0,11.0,24.17614,21.1,23.9
16.7,44.75,6.075,641.5,11.0,24.24965,21.1,23.9
16.7,42.0,6.2,634.0,11.0,24.381615,21.1,23.9
16.55,41.75,5.925,626.5,11.0,24.446589,21.1,23.9
16.4,41.5,5.65,619.0,11.0,24.540277,21.1,23.9
16.25,41.25,5.375,562.5,11.0,24.616894,21.1,23.9
16.1,41.0,5.1,506.0,11.0,24.6381,21.1,23.9
16.1,41.25,5.1,449.5,11.0,26.739124,21.1,23.9
16.1,41.5,5.1,393.0,11.0,28.196531,21.1,23.9
16.1,41.75,5.1,316.25,11.0,29.08786,21.1,23.9
16.1,42.0,5.1,239.5,11.0,29.568665,21.1,23.9
15.55,42.75,5.25,162.75,5.5,29.520153,12.8,40.0
15.0,43.5,5.4,86.0,5.5,29.171555,12.8,40.0
14.45,44.25,5.55,64.5,5.5,28.791355,12.8,40.0
13.9,45.0,5.7,0.0,5.5,28.433105,12.8,40.0
13.35,46.25,5.7,0.0,1.1,27.782495,12.8,40.0
12.8,47.5,5.7,0.0,1.1,27.129026,12.8,40.0
12.25,48.75,5.7,0.0,1.1,26.706224,12.8,40.0
11.7,50.0,5.7,0.0,1.1,26.10062,12.8,40.0
11.425,51.0,5.7,0.0,1.1,25.475727,12.8,40.0
11.15,52.0,5.7,0.0,1.1,24.865398,12.8,40.0
10.875,53.0,5.7,0.0,1.1,24.399967,12.8,40.0
10.6,54.0,5.7,0.0,1.1,24.112864,12.8,40.0
10.175,55.0,5.425,0.0,0.0,23.643616,12.8,40.0
9.75,56.0,5.15,0.0,0.0,23.013647,12.8,40.0
9.325,57.0,4.875,0.0,0.0,22.55664,12.8,40.0
8.9,58.0,4.6,0.0,0.0,22.283558,12.8,40.0
8.625,59.75,4.1,0.0,0.0,21.802645,12.8,40.0
8.35,61.5,3.6,0.0,0.0,21.467613,12.8,40.0
8.075,63.25,3.1,0.0,0.0,21.153257,12.8,40.0
7.8,65.0,2.6,0.0,0.0,20.858013,12.8,40.0
7.525,65.5,1.95,0.0,0.0,20.602036,12.8,40.0
7.25,66.0,1.3,0.0,0.0,20.376263,12.8,40.0
6.975,66.5,0.65,0.0,0.0,20.157873,12.8,40.0
6.7,67.0,0.0,0.0,0.0,19.958628,12.8,40.0
6.55,68.5,0.65,0.0,0.0,19.768505,12.8,40.0
6.4,70.0,1.3,0.0,0.0,19.584564,12.8,40.0
6.25,71.5,1.95,0.0,0.0,19.406277,12.8,40.0
6.1,73.0,2.6,0.0,0.0,19.235409,12.8,40.0
5.975,73.0,1.95,0.0,0.0,19.077055,12.8,40.0
5.85,73.0,1.3,0.0,0.0,18.929932,12.8,40.0
5.725,73.0,0.65,0.0,0.0,18.791685,12.8,40.0
5.6,73.0,0.0,0.0,0.0,18.661081,12.8,40.0
5.3,74.5,0.0,0.0,0.0,18.530045,12.8,40.0
5.0,76.0,0.0,0.0,0.0,18.39847,12.8,40.0
4.7,77.5,0.0,0.0,0.0,18.26821,12.8,40.0
4.4,79.0,0.0,0.0,0.0,18.139965,12.8,40.0
4.275,79.75,0.0,0.0,0.0,18.018051,12.8,40.0
4.15,80.5,0.0,0.0,0.0,17.902164,12.8,40.0
4.025,81.25,0.0,0.0,0.0,17.790827,12.8,40.0
3.9,82.0,0.0,0.0,0.0,17.683249,12.8,40.0
3.75,82.75,0.65,0.0,0.0,17.575436,12.8,40.0
3.6,83.5,1.3,0.0,0.0,17.467485,12.8,40.0
3.45,84.25,1.95,0.0,0.0,17.360523,12.8,40.0
3.3,85.0,2.6,0.0,0.0,17.255043,12.8,40.0
3.175,86.0,1.95,0.0,0.0,17.156998,12.8,40.0
3.05,87.0,1.3,0.0,0.0,17.066088,12.8,40.0
2.925,88.0,0.65,89.25,0.0,16.999332,12.8,40.0
2.8,89.0,0.0,166.5,0.0,16.970196,12.8,40.0
3.2,87.5,0.525,243.75,0.0,16.962109,12.8,40.0
3.6,86.0,1.05,321.0,0.0,16.999043,12.8,40.0
4.0,84.5,1.575,392.25,0.0,17.073093,12.8,40.0
4.4,83.0,2.1,463.5,0.0,17.179195,12.8,40.0
4.975,80.5,2.35,534.75,0.0,19.568443,21.1,23.9
5.55,78.0,2.6,606.0,0.0,20.79339,21.1,23.9
6.125,75.5,2.85,640.5,0.0,21.093243,21.1,23.9
6.7,73.0,3.1,675.0,0.0,21.10157,21.1,23.9
7.25,70.0,2.975,709.5,11.0,21.100224,21.1,23.9
7.8,67.0,2.85,744.0,11.0,21.099949,21.1,23.9
8.35,64.0,2.725,762.5,11.0,21.09957,21.1,23.9
8.9,61.0,2.6,781.0,11.0,21.20594,21.1,23.9
9.325,59.25,2.975,799.5,11.0,21.749977,21.1,23.9
